org,mat,evento,dtEnt,hrEnt,dtSai,hrSai,dtCon,hrCon
ibatj,1066,2023-11-05 10:00:00.000000 UTC,2023-11-05,10:06,2023-11-05,12:36,2023-11-05,12:36
ibatj,1043,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:38,2023-11-05,20:33,2023-11-05,20:33
ibatj,1082,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:38,2023-11-05,20:35,2023-11-05,20:35
ibatj,1087,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:44,2023-11-05,20:33,2023-11-05,20:33
ibatj,1089,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:47,2023-11-05,20:33,2023-11-05,20:33
ibatj,1094,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:53,2023-11-05,20:32,2023-11-05,20:33
ibatj,1096,2023-11-05 18:30:00.000000 UTC,2023-11-05,18:55,2023-11-05,20:35,2023-11-05,20:35
ibatj,1097,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:05,2023-11-05,20:39,2023-11-05,20:39
ibatj,1102,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:50,,,2023-11-05,20:09
ibatj,1002,2023-11-19 10:00:00.000000 UTC,2023-11-19,09:21,,,,
ibatj,1062,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:23,2023-11-19,12:04,2023-11-19,12:04
ibatj,1063,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:23,2023-11-19,12:04,2023-11-19,12:04
ibatj,1140,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:06,2023-11-19,12:11,2023-11-19,12:11
ibatj,1151,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:40,,,,
ibatj,1002,2023-11-19 18:30:00.000000 UTC,2023-11-19,17:26,,,,
ibatj,1013,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:40,2023-11-19,20:36,2023-11-19,20:36
ibatj,1016,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:26,2023-11-19,20:41,2023-11-19,20:41
ibatj,1073,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:54,,,,
ibatj,1083,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:27,2023-11-19,20:40,2023-11-19,20:40
ibatj,1149,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:25,,,,
ibatj,1157,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:57,,,,
ibatj,1158,2023-11-19 18:30:00.000000 UTC,2023-11-19,19:00,2023-11-19,20:37,2023-11-19,20:37
ibatj,1002,2023-11-22 20:00:00.000000 UTC,2023-11-22,19:57,,,,
ibatj,1160,2023-11-22 20:00:00.000000 UTC,2023-11-22,20:14,,,,
ibatj,1167,2023-11-22 20:00:00.000000 UTC,2023-11-22,20:28,,,,
ibatj,1002,2023-11-26 10:00:00.000000 UTC,2023-11-25,10:21,,,,
ibatj,1023,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:12,,,,
ibatj,1035,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:18,,,,
ibatj,1130,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:13,,,,
ibatj,1159,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:05,,,,
ibatj,1006,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:46,,,,
ibatj,1009,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:46,,,,
ibatj,1015,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:20,,,,
ibatj,1061,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:12,,,,
ibatj,1071,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:45,2023-11-26,20:48,2023-11-26,20:48
ibatj,1170,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:34,2023-11-26,20:46,2023-11-26,20:46
ibatj,1178,2023-11-26 18:30:00.000000 UTC,2023-11-26,19:21,2023-11-26,20:44,2023-11-26,20:44
ibatj,1140,2023-11-29 20:00:00.000000 UTC,2023-11-28,19:56,2023-11-29,21:36,2023-11-29,21:36
ibatj,1002,2023-12-03 10:00:00.000000 UTC,2023-12-02,10:09,,,,
ibatj,1009,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:04,,,,
ibatj,1014,2023-12-03 10:00:00.000000 UTC,2023-12-02,10:22,,,,
ibatj,1066,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:05,,,2023-12-03,12:26
ibatj,1083,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:03,,,,
ibatj,1129,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:58,,,2023-12-03,12:31
ibatj,1011,2023-12-03 18:30:00.000000 UTC,2023-12-03,18:58,,,2023-12-06,21:47
ibatj,1021,2023-12-03 18:30:00.000000 UTC,2023-12-02,18:29,,,2023-12-03,20:43
ibatj,1043,2023-12-03 18:30:00.000000 UTC,2023-12-02,18:32,,,2023-12-03,20:44
ibatj,1053,2023-12-03 18:30:00.000000 UTC,2023-12-02,18:25,,,2023-12-06,21:47
ibatj,1069,2023-12-03 18:30:00.000000 UTC,2023-12-03,18:33,,,2023-12-06,21:47
ibatj,1087,2023-12-03 18:30:00.000000 UTC,2023-12-03,18:40,,,,
ibatj,1149,2023-12-03 18:30:00.000000 UTC,2023-12-03,19:17,,,,
ibatj,1190,2023-12-03 18:30:00.000000 UTC,2023-12-03,18:52,,,2023-12-03,20:43
ibatj,1003,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:08,,,,
ibatj,1024,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:13,,,,
ibatj,1033,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:28,2023-12-10,12:22,2023-12-10,12:22
ibatj,1062,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:21,2023-12-10,12:18,2023-12-10,12:18
ibatj,1140,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:08,,,,
ibatj,1194,2023-12-10 10:00:00.000000 UTC,2023-12-10,09:57,2023-12-10,12:24,2023-12-10,12:24
ibatj,1195,2023-12-10 10:00:00.000000 UTC,2023-12-10,09:59,,,,
ibatj,1196,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:03,2023-12-10,12:21,2023-12-10,12:21
ibatj,1016,2023-12-10 18:30:00.000000 UTC,2023-12-09,18:31,2023-12-10,20:31,2023-12-10,20:31
ibatj,1192,2023-12-10 18:30:00.000000 UTC,2023-12-10,18:48,2023-12-10,20:29,2023-12-10,20:29
ibatj,1063,2023-12-13 20:00:00.000000 UTC,2023-12-13,20:30,2023-12-13,22:00,2023-12-13,22:00
ibatj,1083,2023-12-13 20:00:00.000000 UTC,2023-12-13,19:58,2023-12-13,22:00,2023-12-13,22:00
ibatj,1140,2023-12-13 20:00:00.000000 UTC,2023-12-13,20:14,2023-12-13,21:59,2023-12-13,21:59
ibatj,1152,2023-12-13 20:00:00.000000 UTC,2023-12-13,20:15,2023-12-13,22:00,2023-12-13,22:00
ibatj,1193,2023-12-13 20:00:00.000000 UTC,2023-12-13,20:14,2023-12-13,21:59,2023-12-13,21:59
ibatj,1010,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:05,,,,
ibatj,1043,2023-12-17 10:00:00.000000 UTC,2023-12-17,18:34,,,,
ibatj,1061,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:09,,,,
ibatj,1118,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:12,,,,
ibatj,1217,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:47,,,,
ibatj,1011,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:53,2023-12-17,20:34,2023-12-17,20:34
ibatj,1016,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:51,,,2023-12-17,20:42
ibatj,1043,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:52,2023-12-17,20:37,2023-12-17,20:37
ibatj,1073,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:52,2023-12-17,20:39,2023-12-17,20:39
ibatj,1096,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:53,2023-12-17,20:35,2023-12-17,20:35
ibatj,1130,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:44,2023-12-17,20:41,2023-12-17,20:41
ibatj,1189,2023-12-17 18:30:00.000000 UTC,2023-12-17,18:52,2023-12-17,20:36,2023-12-17,20:36
ibatj,1197,2023-12-20 20:00:00.000000 UTC,2023-12-19,20:24,,,,
ibatj,1009,2024-01-07 10:00:00.000000 UTC,2024-01-07,10:02,,,,
ibatj,1033,2024-01-07 10:00:00.000000 UTC,2024-01-06,10:11,2024-01-07,12:15,2024-01-07,12:15
ibatj,1034,2024-01-07 10:00:00.000000 UTC,2024-01-06,10:01,,,,
ibatj,1128,2024-01-07 10:00:00.000000 UTC,2024-01-06,11:09,2024-01-07,12:19,2024-01-07,12:19
ibatj,1138,2024-01-07 10:00:00.000000 UTC,2024-01-07,10:03,,,,
ibatj,1186,2024-01-07 10:00:00.000000 UTC,2024-01-06,09:58,2024-01-07,12:14,2024-01-07,12:14
ibatj,1140,2024-01-07 18:20:00.000000 UTC,2024-01-06,18:22,2024-01-07,20:41,2024-01-07,20:41
ibatj,1159,2024-01-07 18:20:00.000000 UTC,2024-01-06,18:25,2024-01-07,20:39,2024-01-07,20:39
ibatj,1160,2024-01-07 18:20:00.000000 UTC,2024-01-06,18:24,2024-01-07,20:40,2024-01-07,20:40
ibatj,1231,2024-01-07 18:20:00.000000 UTC,2024-01-06,18:44,2024-01-07,20:36,2024-01-07,20:36
ibatj,1181,2024-01-10 19:50:00.000000 UTC,2024-01-09,20:08,2024-01-10,21:48,2024-01-10,21:48
ibatj,1186,2024-01-10 19:50:00.000000 UTC,2024-01-09,19:57,2024-01-10,21:46,2024-01-10,21:46
ibatj,1235,2024-01-10 19:50:00.000000 UTC,2024-01-09,19:49,,,,
ibatj,1002,2024-01-14 10:00:00.000000 UTC,2024-01-13,09:21,,,,
ibatj,1063,2024-01-14 10:00:00.000000 UTC,2024-01-13,10:01,2024-01-14,12:04,2024-01-14,12:04
ibatj,1196,2024-01-14 10:00:00.000000 UTC,2024-01-13,09:47,2024-01-14,12:06,2024-01-14,12:06
ibatj,1197,2024-01-14 10:00:00.000000 UTC,2024-01-13,09:58,,,,
ibatj,1239,2024-01-14 10:00:00.000000 UTC,2024-01-14,10:16,2024-01-14,12:00,2024-01-14,12:00
ibatj,1010,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:33,,,,
ibatj,1011,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:49,2024-01-14,20:17,2024-01-14,20:17
ibatj,1025,2024-01-14 18:30:00.000000 UTC,2024-01-13,18:28,2024-01-14,20:24,2024-01-14,20:24
ibatj,1230,2024-01-14 18:30:00.000000 UTC,2024-01-13,18:14,2024-01-14,20:11,2024-01-14,20:11
ibatj,1249,2024-01-14 18:30:00.000000 UTC,2024-01-13,18:50,,,2024-01-14,19:07
ibatj,1251,2024-01-14 18:30:00.000000 UTC,2024-01-13,19:02,2024-01-14,20:15,2024-01-14,20:15
ibatj,1031,2024-01-17 20:00:00.000000 UTC,2024-01-16,20:11,2024-01-17,21:45,2024-01-17,21:45
ibatj,1152,2024-01-17 20:00:00.000000 UTC,2024-01-16,20:15,2024-01-17,21:46,2024-01-17,21:46
ibatj,1252,2024-01-17 20:00:00.000000 UTC,2024-01-16,20:00,2024-01-17,21:42,2024-01-17,21:42
ibatj,1018,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:06,2024-01-21,12:20,2024-01-21,12:20
ibatj,1024,2024-01-21 10:00:00.000000 UTC,2024-01-20,09:37,,,,
ibatj,1029,2024-01-21 10:00:00.000000 UTC,2024-01-20,10:17,2024-01-21,12:18,2024-01-21,12:18
ibatj,1061,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:07,,,,
ibatj,1070,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:33,,,,
ibatj,1072,2024-01-21 10:00:00.000000 UTC,2024-01-20,10:31,2024-01-21,12:20,2024-01-21,12:20
ibatj,1090,2024-01-21 10:00:00.000000 UTC,2024-01-20,09:32,2024-01-21,12:21,2024-01-21,12:21
ibatj,1129,2024-01-21 10:00:00.000000 UTC,2024-01-20,10:30,,,,
ibatj,1159,2024-01-21 10:00:00.000000 UTC,2024-01-20,10:08,2024-01-21,12:19,2024-01-21,12:19
ibatj,1165,2024-01-21 10:00:00.000000 UTC,2024-01-20,10:03,2024-01-21,12:20,2024-01-21,12:20
ibatj,1233,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:35,,,,
ibatj,1240,2024-01-21 10:00:00.000000 UTC,2024-01-20,09:44,2024-01-21,12:19,2024-01-21,12:19
ibatj,1251,2024-01-21 10:00:00.000000 UTC,2024-01-20,11:22,,,,
ibatj,1024,2024-01-21 18:31:00.000000 UTC,2024-01-21,18:43,,,,
ibatj,1190,2024-01-21 18:31:00.000000 UTC,2024-01-20,18:52,2024-01-21,20:53,2024-01-21,20:53
ibatj,1018,2024-01-28 10:00:00.000000 UTC,2024-01-28,10:07,2024-01-28,12:09,2024-01-28,12:09
ibatj,1225,2024-01-28 10:00:00.000000 UTC,2024-01-27,10:07,2024-01-28,12:09,2024-01-28,12:09
ibatj,1268,2024-01-28 10:00:00.000000 UTC,2024-01-27,10:38,2024-01-28,12:12,2024-01-28,12:12
ibatj,1269,2024-01-28 10:00:00.000000 UTC,2024-01-27,10:39,2024-01-28,12:12,2024-01-28,12:12
ibatj,1066,2024-01-28 18:30:00.000000 UTC,2024-01-28,18:07,,,,
ibatj,1264,2024-01-28 18:30:00.000000 UTC,2024-01-28,18:07,2024-01-28,20:39,2024-01-28,20:39
ibatj,1275,2024-01-28 18:30:00.000000 UTC,2024-01-28,18:33,2024-01-28,20:10,,
ibatj,1277,2024-01-28 18:30:00.000000 UTC,2024-01-28,18:56,,,,
ibatj,1060,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:16,,,,
ibatj,1061,2024-02-04 10:00:00.000000 UTC,2024-02-03,09:50,,,,
ibatj,1140,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:07,,,,
ibatj,1159,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:02,,,,
ibatj,1193,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:07,,,,
ibatj,1216,2024-02-04 10:00:00.000000 UTC,2024-02-03,10:23,,,,
ibatj,1217,2024-02-04 10:00:00.000000 UTC,2024-02-03,10:38,,,,
ibatj,1282,2024-02-04 10:00:00.000000 UTC,2024-02-04,09:50,,,,
ibatj,1287,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:24,,,,
ibatj,1009,2024-02-11 10:00:00.000000 UTC,2024-02-11,10:09,,,,
ibatj,1010,2024-02-11 10:00:00.000000 UTC,2024-02-11,10:02,,,,
ibatj,1023,2024-02-11 10:00:00.000000 UTC,2024-02-11,09:52,2024-02-11,12:12,2024-02-11,12:12
ibatj,1072,2024-02-11 10:00:00.000000 UTC,2024-02-10,09:49,2024-02-11,11:54,2024-02-11,11:54
ibatj,1130,2024-02-11 10:00:00.000000 UTC,2024-02-11,09:51,2024-02-11,12:03,2024-02-11,12:03
ibatj,1296,2024-02-11 10:00:00.000000 UTC,2024-02-11,10:41,2024-02-11,11:53,2024-02-11,11:53
ibatj,1299,2024-02-11 10:00:00.000000 UTC,2024-02-11,09:59,2024-02-11,11:53,2024-02-11,11:53
ibatj,1083,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:38,2024-02-11,20:15,2024-02-11,20:15
ibatj,1159,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:28,,,,
ibatj,1203,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:44,2024-02-11,20:13,2024-02-11,20:13
ibatj,1242,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:22,2024-02-11,20:13,2024-02-11,20:13
ibatj,1304,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:06,,,,
ibatj,1306,2024-02-11 18:30:00.000000 UTC,2024-02-11,18:24,2024-02-11,20:12,2024-02-11,20:12
ibatj,1237,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:36,,,,
ibatj,1247,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:28,2024-02-14,21:41,2024-02-14,21:41
ibatj,1003,2024-02-18 10:00:00.000000 UTC,2024-02-18,09:44,,,,
ibatj,1029,2024-02-18 10:00:00.000000 UTC,2024-02-18,10:15,,,,
ibatj,1185,2024-02-18 10:00:00.000000 UTC,2024-02-18,09:58,,,,
ibatj,1251,2024-02-18 10:00:00.000000 UTC,2024-02-18,10:34,2024-02-18,12:06,2024-02-18,12:06
ibatj,1288,2024-02-18 10:00:00.000000 UTC,2024-02-18,10:25,2024-02-18,12:05,2024-02-18,12:05
ibatj,1298,2024-02-18 10:00:00.000000 UTC,2024-02-18,09:59,,,,
ibatj,1299,2024-02-18 10:00:00.000000 UTC,2024-02-18,09:59,2024-02-18,12:06,2024-02-18,12:06
ibatj,1311,2024-02-18 10:00:00.000000 UTC,2024-02-18,09:50,2024-02-18,12:13,2024-02-18,12:13
ibatj,1318,2024-02-18 10:00:00.000000 UTC,2024-02-18,10:12,2024-02-18,12:07,2024-02-18,12:07
ibatj,1322,2024-02-18 10:00:00.000000 UTC,2024-02-18,10:26,2024-02-18,12:04,2024-02-18,12:04
ibatj,1051,2024-02-18 18:30:00.000000 UTC,2024-02-18,19:00,2024-02-21,21:46,2024-02-21,21:46
ibatj,1083,2024-02-18 18:30:00.000000 UTC,2024-02-18,18:52,2024-02-18,20:27,2024-02-18,20:27
ibatj,1088,2024-02-18 18:30:00.000000 UTC,2024-02-18,18:26,,,,
ibatj,1138,2024-02-18 18:30:00.000000 UTC,2024-02-18,17:00,,,,
ibatj,1193,2024-02-18 18:30:00.000000 UTC,2024-02-18,18:09,2024-02-18,20:37,2024-02-18,20:37
ibatj,1196,2024-02-18 18:30:00.000000 UTC,2024-02-18,18:21,2024-02-18,20:31,2024-02-18,20:31
ibatj,1260,2024-02-18 18:30:00.000000 UTC,2024-02-21,20:04,2024-02-21,21:17,2024-02-21,21:17
ibatj,1327,2024-02-18 18:30:00.000000 UTC,2024-02-18,18:33,2024-02-18,20:27,2024-02-18,20:27
ibatj,1330,2024-02-18 18:30:00.000000 UTC,2024-02-18,19:54,2024-02-18,20:24,2024-02-18,20:24
ibatj,1014,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:04,,,,
ibatj,1033,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:09,,,,
ibatj,1034,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:17,,,,
ibatj,1121,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:05,,,,
ibatj,1140,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:02,,,,
ibatj,1141,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:03,,,,
ibatj,1217,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:14,,,,
ibatj,1299,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:06,,,,
ibatj,1333,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:00,,,,
ibatj,1339,2024-02-25 10:00:00.000000 UTC,2024-02-25,09:58,,,,
ibatj,1341,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:18,,,,
ibatj,1344,2024-02-25 10:00:00.000000 UTC,2024-02-25,10:15,,,,
ibatj,1011,2024-02-25 18:00:00.000000 UTC,2024-02-25,18:42,2024-02-25,20:39,2024-02-25,20:39
ibatj,1046,2024-02-25 18:00:00.000000 UTC,2024-02-25,18:40,,,,
ibatj,1096,2024-02-25 18:00:00.000000 UTC,2024-02-25,18:40,2024-02-25,20:39,2024-02-25,20:39
ibatj,1345,2024-02-25 18:00:00.000000 UTC,2024-02-25,18:43,2024-02-25,20:38,2024-02-25,20:38
ibatj,1152,2024-02-28 20:00:00.000000 UTC,2024-02-28,20:14,2024-02-28,21:50,2024-02-28,21:50
ibatj,1130,2024-03-03 10:00:00.000000 UTC,2024-03-03,09:56,,,,
ibatj,1142,2024-03-03 10:00:00.000000 UTC,2024-03-03,09:37,,,,
ibatj,1172,2024-03-03 10:00:00.000000 UTC,2024-03-03,10:01,,,,
ibatj,1246,2024-03-03 10:00:00.000000 UTC,2024-03-03,09:58,,,,
ibatj,1348,2024-03-03 10:00:00.000000 UTC,2024-03-03,10:13,,,,
ibatj,1203,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:42,,,,
ibatj,1228,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:54,,,,
ibatj,1308,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:52,,,,
ibatj,1354,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:38,,,,
ibatj,1355,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:50,,,,
ibatj,1357,2024-03-03 18:30:00.000000 UTC,2024-03-03,18:41,,,,
ibatj,1062,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:06,2024-03-10,12:21,2024-03-10,12:21
ibatj,1063,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:06,2024-03-10,12:21,2024-03-10,12:21
ibatj,1121,2024-03-10 10:00:00.000000 UTC,2024-03-10,09:44,,,,
ibatj,1197,2024-03-10 10:00:00.000000 UTC,2024-03-10,09:57,2024-03-10,12:22,2024-03-10,12:22
ibatj,1204,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:35,2024-03-10,12:20,2024-03-10,12:20
ibatj,1343,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:27,,,,
ibatj,1362,2024-03-10 10:00:00.000000 UTC,2024-03-10,09:59,,,,
ibatj,1364,2024-03-10 10:00:00.000000 UTC,2024-03-10,09:59,2024-03-10,12:25,2024-03-10,12:25
ibatj,1366,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:01,,,,
ibatj,1368,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:08,2024-03-10,12:18,2024-03-10,12:18
ibatj,1369,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:04,,,,
ibatj,1372,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:16,2024-03-10,12:17,2024-03-10,12:17
ibatj,1373,2024-03-10 10:00:00.000000 UTC,2024-03-10,10:25,2024-03-10,12:17,2024-03-10,12:17
ibatj,1047,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:32,2024-03-10,19:39,2024-03-10,19:51
ibatj,1159,2024-03-10 18:30:00.000000 UTC,2024-03-10,19:20,2024-03-10,20:40,2024-03-10,20:40
ibatj,1185,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:22,,,,
ibatj,1381,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:20,,,,
ibatj,1385,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:46,2024-03-10,20:35,2024-03-10,20:35
ibatj,1062,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:44,2024-03-13,21:57,2024-03-13,21:57
ibatj,1140,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:48,2024-03-13,21:59,2024-03-13,21:59
ibatj,1193,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:48,2024-03-13,21:58,2024-03-13,21:58
ibatj,1390,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:56,2024-03-13,21:47,2024-03-13,21:47
ibatj,1061,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:02,,,,
ibatj,1070,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:01,,,,
ibatj,1073,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:45,,,,
ibatj,1090,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:49,,,,
ibatj,1196,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:44,,,,
ibatj,1303,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:05,,,,
ibatj,1343,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:32,,,,
ibatj,1349,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:44,2024-03-17,12:13,2024-03-17,12:13
ibatj,1395,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:49,2024-03-17,12:14,2024-03-17,12:14
ibatj,1399,2024-03-17 09:28:00.000000 UTC,2024-03-17,09:51,2024-03-17,12:18,2024-03-17,12:18
ibatj,1401,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:00,2024-03-17,12:18,2024-03-17,12:18
ibatj,1403,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:08,2024-03-17,12:16,2024-03-17,12:16
ibatj,1405,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:30,2024-03-17,12:20,2024-03-17,12:20
ibatj,1407,2024-03-17 09:28:00.000000 UTC,2024-03-17,10:42,,,,
ibatj,1047,2024-03-17 18:00:00.000000 UTC,2024-03-17,18:41,2024-03-17,20:28,2024-03-17,20:28
ibatj,1096,2024-03-17 18:00:00.000000 UTC,2024-03-17,18:39,2024-03-17,20:31,2024-03-17,20:31
ibatj,1196,2024-03-17 18:00:00.000000 UTC,2024-03-17,18:05,,,,
ibatj,1247,2024-03-17 18:00:00.000000 UTC,2024-03-17,18:29,,,,
ibatj,1386,2024-03-17 18:00:00.000000 UTC,2024-03-17,19:42,2024-03-17,20:31,2024-03-17,20:31
ibatj,1007,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:59,,,,
ibatj,1014,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:27,,,,
ibatj,1062,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:18,,,,
ibatj,1121,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:03,,,,
ibatj,1141,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:41,,,,
ibatj,1196,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:02,,,,
ibatj,1197,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:54,2024-03-20,21:41,2024-03-20,21:41
ibatj,1214,2024-03-20 19:50:00.000000 UTC,2024-03-20,19:54,2024-03-20,21:41,2024-03-20,21:41
ibatj,1264,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:42,,,,
ibatj,1265,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:43,,,,
ibatj,1290,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:23,2024-03-20,21:41,2024-03-20,21:41
ibatj,1360,2024-03-20 19:50:00.000000 UTC,2024-03-24,11:10,,,,
ibatj,1393,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:59,,,,
ibatj,1399,2024-03-20 19:50:00.000000 UTC,2024-03-20,20:05,2024-03-20,21:41,2024-03-20,21:41
ibatj,1408,2024-03-20 19:50:00.000000 UTC,2024-03-20,19:48,2024-03-20,21:41,2024-03-20,21:41
ibatj,1410,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:57,,,,
ibatj,1412,2024-03-20 19:50:00.000000 UTC,2024-03-24,09:59,,,,
ibatj,1417,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:03,,,,
ibatj,1419,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:12,,,,
ibatj,1421,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:06,,,,
ibatj,1424,2024-03-20 19:50:00.000000 UTC,2024-03-24,10:22,,,,
ibatj,1189,2024-03-24 18:30:00.000000 UTC,2024-03-24,18:52,,,,
ibatj,1430,2024-03-24 18:30:00.000000 UTC,2024-03-24,19:04,,,,
ibatj,1431,2024-03-24 18:30:00.000000 UTC,2024-03-24,19:05,,,,
ibatj,1014,2024-04-07 08:00:00.000000 UTC,2024-04-07,10:21,,,,
ibatj,1062,2024-04-07 08:00:00.000000 UTC,2024-04-07,10:07,,,,
ibatj,1063,2024-04-07 08:00:00.000000 UTC,2024-04-07,10:34,,,,
ibatj,1140,2024-04-07 08:00:00.000000 UTC,2024-04-07,09:58,,,,
